customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-05996,Male,0,No,No,40,Yes,No,No,No,No internet service,Month-to-month,Yes,Credit card,112.85,1090.52,Yes
CUST-05997,Female,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Bank transfer,108.21,5735.48,No
CUST-05998,Female,0,Yes,No,0,Yes,Yes,DSL,No,No,One year,No,Mailed check,49.47,5245.68,No
CUST-05999,Female,0,Yes,No,38,Yes,No,DSL,No,Yes,Month-to-month,Yes,Electronic check,38.8,7198.8,Yes
CUST-06000,Male,1,Yes,Yes,30,Yes,No,DSL,No internet service,No internet service,Month-to-month,Yes,Credit card,108.15,7269.1,Yes
CUST-06001,Male,0,No,Yes,70,No,No,DSL,No,No,Month-to-month,Yes,Electronic check,89.2,2215.86,Yes
CUST-06002,Male,0,No,Yes,37,Yes,No,DSL,Yes,No,Month-to-month,No,Credit card,55.85,402.63,No
CUST-06003,Female,0,Yes,Yes,7,Yes,No,Fiber optic,Yes,No internet service,Two year,Yes,Credit card,89.29,6676.52,Yes
CUST-06004,Male,0,Yes,Yes,33,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Bank transfer,48.72,5551.5,No
CUST-06005,Female,1,No,No,26,Yes,No phone service,Fiber optic,No,No,Month-to-month,No,Bank transfer,76.13,1217.02,Yes
CUST-06006,Female,0,No,No,40,Yes,Yes,Fiber optic,No,No internet service,Two year,No,Mailed check,41.33,8377.34,No
CUST-06007,Male,0,No,No,6,Yes,No,DSL,Yes,No internet service,One year,No,Credit card,74.17,7871.72,Yes
CUST-06008,Male,0,Yes,No,31,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Electronic check,110.32,6151.56,No
CUST-06009,Female,1,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,95.14,473.56,No
CUST-06010,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,Two year,Yes,Mailed check,83.61,1827.43,No
CUST-06011,Male,0,Yes,No,42,Yes,No,DSL,No,No,Two year,Yes,Electronic check,42.6,2771.02,No
CUST-06012,Male,0,No,Yes,30,No,Yes,DSL,Yes,No,Two year,Yes,Mailed check,24.34,492.18,No
CUST-06013,Male,0,Yes,No,46,Yes,No,DSL,Yes,No,Two year,No,Bank transfer,89.06,7035.88,No
CUST-06014,Female,0,No,No,32,Yes,Yes,Fiber optic,No internet service,No,One year,Yes,Electronic check,75.61,667.88,No
CUST-06015,Female,0,Yes,No,16,Yes,No,Fiber optic,Yes,No,Two year,Yes,Credit card,39.26,1760.15,No
CUST-06016,Female,0,No,No,53,Yes,Yes,Fiber optic,Yes,No,One year,Yes,Electronic check,111.48,2723.09,No
CUST-06017,Female,0,Yes,Yes,53,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer,73.2,2833.48,Yes
CUST-06018,Female,0,Yes,No,50,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,75.19,2266.62,No
CUST-06019,Male,0,No,No,51,Yes,No,DSL,No,No internet service,Month-to-month,No,Bank transfer,47.88,8318.48,No
CUST-06020,Male,0,Yes,No,6,Yes,No phone service,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,105.94,8167.68,No
CUST-06021,Female,0,Yes,No,53,Yes,No,DSL,Yes,No internet service,Month-to-month,No,Mailed check,107.14,5279.38,Yes
CUST-06022,Female,0,Yes,Yes,10,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,89.51,1079.21,Yes
CUST-06023,Male,0,No,No,61,Yes,No,Fiber optic,No,No,One year,Yes,Credit card,27.93,6012.03,No
CUST-06024,Male,0,No,No,29,Yes,No,Fiber optic,Yes,No,Two year,Yes,Electronic check,26.44,8291.65,Yes
CUST-06025,Male,0,No,No,56,Yes,No phone service,DSL,Yes,No internet service,Month-to-month,Yes,Electronic check,64.94,8485.88,Yes
CUST-06026,Male,0,No,No,45,Yes,No phone service,Fiber optic,No,No,Month-to-month,No,Credit card,32.21,5248.04,Yes
CUST-06027,Female,0,No,Yes,69,Yes,No,No,No internet service,Yes,One year,Yes,Electronic check,51.19,1617.59,Yes
CUST-06028,Male,0,No,Yes,65,Yes,No,DSL,No,Yes,One year,Yes,Bank transfer,35.13,7072.32,No
CUST-06029,Female,0,No,No,54,Yes,Yes,Fiber optic,No,Yes,One year,No,Bank transfer,49.01,5300.27,No
CUST-06030,Male,0,No,No,57,Yes,Yes,No,Yes,No,Two year,No,Electronic check,112.29,3852.96,No
CUST-06031,Male,0,Yes,No,9,Yes,No,DSL,No,No,Two year,Yes,Mailed check,93.34,1290.07,No
CUST-06032,Male,1,No,No,3,Yes,Yes,DSL,Yes,No,Month-to-month,No,Bank transfer,31.83,2051.89,No
CUST-06033,Female,0,No,No,61,Yes,Yes,Fiber optic,No,Yes,Two year,No,Electronic check,84.89,4926.26,No
CUST-06034,Female,0,Yes,No,42,Yes,No,DSL,No,No,Two year,Yes,Electronic check,21.05,2228.88,No
CUST-06035,Male,0,Yes,No,41,Yes,No,No,Yes,Yes,Two year,No,Electronic check,116.36,4071.36,No
CUST-06036,Female,0,Yes,No,23,Yes,No,Fiber optic,No,No internet service,Month-to-month,No,Credit card,71.17,6087.56,Yes
CUST-06037,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No internet service,Two year,Yes,Electronic check,68.54,8392.81,No
CUST-06038,Male,1,Yes,No,67,Yes,No,DSL,No,No internet service,Month-to-month,Yes,Electronic check,42.03,390.46,No
CUST-06039,Male,0,Yes,No,44,Yes,No,DSL,No,No,Two year,No,Electronic check,63.78,6776.21,No
CUST-06040,Female,0,Yes,Yes,58,Yes,No phone service,Fiber optic,No,No,One year,Yes,Electronic check,70.62,1102.56,Yes
CUST-06041,Female,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,83.82,8021.05,Yes
CUST-06042,Female,0,Yes,No,62,Yes,No,Fiber optic,No internet service,Yes,Two year,Yes,Credit card,22.59,6548.81,No
CUST-06043,Male,0,Yes,No,66,Yes,Yes,No,Yes,No,Two year,No,Electronic check,52.22,3392.59,No
CUST-06044,Male,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Credit card,56.7,4365.76,No
CUST-06045,Female,0,No,No,31,Yes,Yes,DSL,Yes,No,One year,Yes,Electronic check,32.92,5757.79,No
CUST-06046,Male,1,Yes,No,49,Yes,Yes,No,No internet service,No,Month-to-month,No,Bank transfer,41.98,4776.59,No
CUST-06047,Male,0,Yes,No,57,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,41.67,8330.75,Yes
CUST-06048,Female,0,No,Yes,51,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,99.04,8488.34,No
CUST-06049,Female,1,Yes,No,22,Yes,Yes,DSL,Yes,No,One year,No,Mailed check,86.72,501.87,No
CUST-06050,Male,0,Yes,No,29,Yes,No,DSL,No,No,Month-to-month,Yes,Mailed check,110.27,6191.94,No
CUST-06051,Male,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Mailed check,48.99,6352.21,Yes
CUST-06052,Female,0,No,Yes,70,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,106.17,6719.91,No
CUST-06053,Male,0,No,No,29,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card,104.38,7796.67,No
CUST-06054,Male,0,No,No,36,Yes,Yes,DSL,No,No,One year,No,Mailed check,62.8,5050.94,No
CUST-06055,Female,0,Yes,No,47,No,Yes,DSL,No,No,Month-to-month,Yes,Credit card,80.97,2177.04,No
CUST-06056,Female,0,No,No,31,Yes,No,Fiber optic,Yes,No internet service,One year,Yes,Electronic check,77.8,5715.09,No
CUST-06057,Male,0,Yes,Yes,69,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Mailed check,48.78,2757.3,No
CUST-06058,Male,1,Yes,No,34,Yes,No,DSL,Yes,No,Month-to-month,No,Electronic check,44.21,2923.32,Yes
CUST-06059,Male,0,Yes,No,67,Yes,Yes,DSL,No,No internet service,One year,Yes,Electronic check,34.9,5217.11,No
CUST-06060,Female,0,No,No,31,Yes,No,DSL,Yes,No,One year,Yes,Mailed check,101.77,2469.77,No
CUST-06061,Male,0,Yes,No,58,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Mailed check,71.35,5908.8,Yes
CUST-06062,Male,0,No,No,34,Yes,Yes,No,No internet service,Yes,Two year,No,Mailed check,51.84,7254.13,No
CUST-06063,Female,0,No,Yes,15,Yes,No,Fiber optic,Yes,Yes,Two year,No,Electronic check,69.0,8376.84,No
CUST-06064,Female,0,Yes,No,51,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,Yes,Electronic check,26.06,1446.35,Yes
CUST-06065,Male,0,Yes,No,65,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,No,Bank transfer,28.6,3880.27,Yes
CUST-06066,Female,0,Yes,Yes,5,No,No,Fiber optic,No,No,One year,No,Electronic check,93.94,6300.34,Yes
CUST-06067,Female,0,Yes,No,13,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,108.12,4915.41,No
CUST-06068,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card,50.03,565.9,Yes
CUST-06069,Female,0,No,No,25,Yes,No,DSL,No,No internet service,Two year,No,Electronic check,58.92,2970.13,No
CUST-06070,Female,0,Yes,Yes,17,No,No,No,No internet service,No,Month-to-month,No,Mailed check,55.37,6750.43,No
CUST-06071,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Mailed check,65.9,4198.12,No
CUST-06072,Female,0,Yes,No,56,Yes,No,DSL,No,No,Month-to-month,Yes,Mailed check,59.4,5907.66,No
CUST-06073,Male,0,No,No,52,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,56.62,5450.88,No
CUST-06074,Male,1,No,No,24,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,83.99,8019.46,Yes
CUST-06075,Female,0,No,Yes,46,Yes,Yes,DSL,No internet service,No internet service,Month-to-month,No,Bank transfer,45.21,7296.96,Yes
CUST-06076,Female,0,No,No,51,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,No,Electronic check,112.26,2934.11,Yes
CUST-06077,Female,0,Yes,No,33,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Credit card,48.85,4239.48,No
CUST-06078,Male,1,Yes,No,15,Yes,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer,39.46,4058.62,No
CUST-06079,Female,0,No,No,35,Yes,No,No,No,No,One year,Yes,Mailed check,115.19,2384.04,No
CUST-06080,Male,0,No,No,27,Yes,No,DSL,Yes,No,Two year,Yes,Bank transfer,40.88,5286.02,No
CUST-06081,Female,0,No,No,64,No,No,Fiber optic,Yes,No internet service,Month-to-month,No,Bank transfer,71.67,2227.88,No
CUST-06082,Female,0,Yes,No,71,Yes,No phone service,No,No,No,One year,Yes,Bank transfer,50.89,1372.31,Yes
CUST-06083,Female,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Electronic check,25.75,953.53,Yes
CUST-06084,Male,0,Yes,No,41,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,No,Credit card,113.29,2447.77,Yes
CUST-06085,Female,0,No,No,18,Yes,Yes,DSL,No internet service,No,Month-to-month,No,Credit card,55.43,4031.84,No
CUST-06086,Female,0,No,No,43,Yes,No phone service,No,No,No,Month-to-month,No,Mailed check,82.48,999.02,Yes
CUST-06087,Male,0,No,Yes,29,Yes,No,Fiber optic,No,No internet service,Two year,No,Bank transfer,104.23,5750.06,Yes
CUST-06088,Male,1,No,No,43,Yes,No,DSL,No internet service,Yes,One year,No,Bank transfer,73.3,7399.36,No
CUST-06089,Female,0,No,Yes,26,Yes,No,No,Yes,No internet service,Two year,Yes,Mailed check,89.29,3640.56,No
CUST-06090,Female,0,No,No,33,Yes,Yes,No,No,No internet service,Two year,No,Credit card,96.46,7424.9,No
CUST-06091,Female,0,Yes,No,23,No,Yes,Fiber optic,Yes,Yes,Two year,No,Electronic check,56.15,1298.64,No
CUST-06092,Male,1,No,Yes,55,Yes,No,Fiber optic,No,No,Month-to-month,No,Mailed check,80.88,675.51,Yes
CUST-06093,Male,1,Yes,No,6,Yes,Yes,Fiber optic,No internet service,Yes,One year,Yes,Mailed check,38.6,6921.18,No
CUST-06094,Male,0,No,No,67,Yes,No phone service,Fiber optic,Yes,Yes,Two year,Yes,Electronic check,23.53,8285.99,No
CUST-06095,Male,0,Yes,Yes,50,Yes,Yes,Fiber optic,No internet service,No internet service,Two year,No,Credit card,116.67,2907.17,No
CUST-06096,Female,0,No,No,7,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,27.26,5593.31,Yes
CUST-06097,Male,1,No,No,55,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,No,Bank transfer,60.87,5569.58,No
CUST-06098,Male,0,No,No,57,Yes,No,Fiber optic,No internet service,No,One year,Yes,Electronic check,24.74,5832.42,No
CUST-06099,Male,0,No,No,68,Yes,Yes,DSL,No internet service,Yes,One year,Yes,Credit card,110.27,4872.03,No
CUST-06100,Female,0,No,Yes,7,Yes,Yes,DSL,No internet service,No,Month-to-month,Yes,Mailed check,28.92,2193.05,No
CUST-06101,Female,1,No,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,Two year,Yes,Electronic check,96.65,703.6,No
CUST-06102,Male,0,Yes,No,23,Yes,Yes,No,No,Yes,One year,No,Bank transfer,89.57,133.57,No
CUST-06103,Male,0,No,No,41,No,No,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,22.5,1547.33,No
CUST-06104,Female,0,Yes,No,53,Yes,No phone service,Fiber optic,No,No,Month-to-month,Yes,Credit card,90.13,1035.68,Yes
CUST-06105,Female,0,No,No,15,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,114.93,342.21,Yes
CUST-06106,Female,0,No,No,3,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,No,Electronic check,70.1,785.12,Yes
CUST-06107,Female,1,No,No,58,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,46.95,431.63,Yes
CUST-06108,Female,1,No,No,45,Yes,No,No,No,No,Two year,No,Bank transfer,72.5,4667.05,No
CUST-06109,Female,1,No,Yes,12,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Credit card,30.1,502.78,No
CUST-06110,Female,0,No,Yes,36,Yes,No,No,No internet service,No internet service,Two year,Yes,Bank transfer,113.6,8467.69,Yes
CUST-06111,Female,0,No,No,53,Yes,Yes,Fiber optic,No,No,One year,Yes,Bank transfer,54.53,4273.82,No
CUST-06112,Male,1,No,No,48,Yes,No,No,No,No internet service,Month-to-month,Yes,Credit card,63.7,7661.3,No
CUST-06113,Male,0,No,Yes,57,No,No,No,No internet service,No,Month-to-month,Yes,Bank transfer,58.14,4155.63,No
CUST-06114,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No internet service,Yes,One year,Yes,Credit card,20.79,1170.53,No
CUST-06115,Male,1,No,No,17,Yes,No,Fiber optic,No,Yes,Two year,No,Credit card,21.44,7148.25,No
CUST-06116,Male,0,No,Yes,59,Yes,No,No,No internet service,No internet service,Two year,Yes,Mailed check,74.24,2034.43,No
CUST-06117,Male,0,No,No,16,Yes,No,Fiber optic,No,No,One year,Yes,Bank transfer,68.23,361.1,No
CUST-06118,Female,0,No,Yes,10,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Credit card,116.65,1638.12,Yes
CUST-06119,Female,0,Yes,No,14,Yes,No,Fiber optic,No,No,Month-to-month,No,Electronic check,44.32,5102.91,No
CUST-06120,Male,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,No,Two year,No,Credit card,54.85,3704.79,No
CUST-06121,Male,0,No,No,16,Yes,No,No,No,No,Month-to-month,No,Electronic check,116.79,1388.86,Yes
CUST-06122,Female,0,No,Yes,4,Yes,No phone service,DSL,No,No internet service,Month-to-month,Yes,Credit card,22.79,4538.82,Yes
CUST-06123,Female,0,No,No,60,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,82.26,8101.81,Yes
CUST-06124,Female,0,Yes,No,3,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Mailed check,28.16,6181.11,Yes
CUST-06125,Male,0,No,No,55,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,112.64,605.33,No
CUST-06126,Female,1,No,No,47,Yes,Yes,No,No,No,One year,Yes,Mailed check,46.81,2730.42,No
CUST-06127,Male,0,Yes,No,47,Yes,No phone service,DSL,Yes,Yes,Two year,Yes,Electronic check,99.41,5890.88,No
CUST-06128,Male,0,Yes,Yes,34,No,Yes,DSL,No,Yes,Month-to-month,No,Mailed check,109.13,1206.66,No
CUST-06129,Female,0,Yes,No,32,Yes,No,DSL,No,No,Month-to-month,Yes,Mailed check,102.7,4586.84,No
CUST-06130,Female,1,Yes,No,20,Yes,No,DSL,No internet service,No internet service,One year,No,Electronic check,73.69,4650.17,No
CUST-06131,Male,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,115.34,768.17,No
CUST-06132,Female,0,Yes,No,63,Yes,No,DSL,No,No internet service,One year,Yes,Bank transfer,85.66,5159.18,No
CUST-06133,Female,1,No,No,68,Yes,No phone service,No,Yes,No,Month-to-month,No,Mailed check,96.61,7652.42,No
CUST-06134,Male,0,Yes,No,20,No,No phone service,No,Yes,Yes,Month-to-month,No,Electronic check,42.41,5545.88,Yes
CUST-06135,Female,1,Yes,No,31,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Mailed check,59.84,7783.12,No
CUST-06136,Male,1,Yes,No,17,Yes,Yes,DSL,No internet service,No,Month-to-month,Yes,Credit card,77.82,5222.11,No
CUST-06137,Male,1,Yes,No,57,Yes,No,Fiber optic,No internet service,No,Month-to-month,Yes,Bank transfer,32.58,6394.77,No
CUST-06138,Female,0,No,No,23,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,114.57,7589.14,No
CUST-06139,Male,0,Yes,No,4,No,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,28.97,3948.1,Yes
CUST-06140,Male,1,No,No,52,Yes,No phone service,DSL,Yes,No internet service,Two year,Yes,Bank transfer,91.29,1358.02,No
CUST-06141,Female,0,No,No,54,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,23.8,1029.83,Yes
CUST-06142,Female,0,Yes,No,4,Yes,No,DSL,No internet service,No internet service,Month-to-month,Yes,Bank transfer,28.26,8105.59,No
CUST-06143,Female,0,No,No,68,Yes,No,DSL,No internet service,No,Two year,Yes,Credit card,80.33,4657.01,Yes
CUST-06144,Male,0,No,No,40,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,Yes,Bank transfer,63.25,5812.05,No
CUST-06145,Male,0,Yes,Yes,6,Yes,Yes,No,No,No internet service,Two year,No,Credit card,18.36,5207.19,Yes
CUST-06146,Female,0,No,Yes,0,Yes,Yes,DSL,No,No,Month-to-month,No,Bank transfer,57.37,4809.79,No
CUST-06147,Male,0,No,No,51,Yes,No,DSL,Yes,No,One year,No,Mailed check,43.01,4762.97,No
CUST-06148,Female,0,No,No,25,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,105.16,4030.34,No
CUST-06149,Female,0,Yes,No,62,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.81,7519.62,Yes
CUST-06150,Male,0,No,No,11,No,No,Fiber optic,No internet service,Yes,Two year,No,Mailed check,91.75,1043.38,Yes
CUST-06151,Female,0,Yes,No,69,Yes,Yes,No,No internet service,No,One year,Yes,Mailed check,113.09,6089.86,No
CUST-06152,Male,0,Yes,No,18,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,88.99,5792.14,Yes
CUST-06153,Male,0,Yes,No,3,Yes,Yes,No,No internet service,No,Two year,No,Bank transfer,34.06,547.26,No
CUST-06154,Female,0,No,Yes,4,Yes,No,No,Yes,No internet service,One year,Yes,Credit card,111.73,1859.07,No
CUST-06155,Male,0,No,No,53,Yes,No,No,No,No,Two year,Yes,Mailed check,29.31,6699.35,Yes
CUST-06156,Female,0,Yes,No,69,No,No phone service,DSL,No,No,Month-to-month,Yes,Mailed check,37.26,2000.88,Yes
CUST-06157,Male,0,Yes,No,56,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Credit card,46.51,4918.35,Yes
CUST-06158,Male,0,No,No,51,Yes,Yes,DSL,No,No,One year,Yes,Mailed check,35.51,728.06,Yes
CUST-06159,Male,0,No,No,17,Yes,Yes,Fiber optic,No,No internet service,Two year,Yes,Electronic check,19.83,1908.49,No
CUST-06160,Female,0,Yes,Yes,63,Yes,Yes,DSL,Yes,No,Two year,Yes,Electronic check,63.92,7574.34,Yes
CUST-06161,Male,1,No,Yes,9,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,No,Credit card,86.8,3086.75,No
CUST-06162,Female,0,Yes,Yes,22,Yes,No,DSL,No internet service,No internet service,Month-to-month,Yes,Bank transfer,60.12,6853.46,No
CUST-06163,Male,1,No,No,67,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card,41.48,4076.37,No
CUST-06164,Male,0,No,Yes,51,Yes,No,Fiber optic,No internet service,Yes,Two year,Yes,Mailed check,106.29,2751.5,No
CUST-06165,Female,0,Yes,Yes,46,Yes,Yes,DSL,Yes,No,Two year,Yes,Bank transfer,56.83,4823.59,No
CUST-06166,Female,0,No,No,69,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,101.89,4547.17,No
CUST-06167,Female,0,No,No,25,Yes,Yes,DSL,No internet service,No,Month-to-month,Yes,Credit card,35.85,8370.9,No
CUST-06168,Female,0,Yes,No,69,Yes,No phone service,DSL,No internet service,No internet service,One year,No,Electronic check,51.34,2939.46,Yes
CUST-06169,Female,0,Yes,No,42,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,98.35,5562.66,Yes
CUST-06170,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,No,One year,No,Bank transfer,21.04,5866.72,No
CUST-06171,Male,0,Yes,Yes,62,Yes,No,DSL,No,No,Month-to-month,No,Electronic check,110.05,5330.6,No
CUST-06172,Female,0,No,No,65,No,No phone service,DSL,No,Yes,Two year,Yes,Mailed check,57.66,4082.84,No
CUST-06173,Male,0,Yes,No,62,Yes,No,Fiber optic,No,Yes,One year,No,Bank transfer,115.8,6663.44,No
CUST-06174,Male,1,No,No,12,No,Yes,No,Yes,No,Two year,No,Credit card,88.14,6533.74,No
CUST-06175,Male,0,Yes,No,50,Yes,No,DSL,Yes,No internet service,One year,Yes,Electronic check,112.94,8152.54,Yes
CUST-06176,Female,0,No,No,4,Yes,No,DSL,No,No,Month-to-month,Yes,Bank transfer,24.62,8304.6,No
CUST-06177,Male,0,Yes,No,46,Yes,No phone service,Fiber optic,Yes,No,One year,Yes,Bank transfer,90.2,1843.74,No
CUST-06178,Male,0,Yes,No,35,Yes,No,Fiber optic,No internet service,No,Month-to-month,Yes,Bank transfer,105.55,5568.99,Yes
CUST-06179,Male,0,Yes,No,35,Yes,Yes,DSL,No internet service,No,Month-to-month,Yes,Credit card,116.76,7282.61,Yes
CUST-06180,Female,0,No,No,49,Yes,No,DSL,No,No,Month-to-month,No,Electronic check,21.34,8180.31,No
CUST-06181,Male,0,Yes,No,55,Yes,No phone service,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,26.31,1228.78,No
CUST-06182,Male,1,Yes,No,18,Yes,No,Fiber optic,No,No,Month-to-month,No,Electronic check,91.17,8068.14,Yes
CUST-06183,Female,0,No,Yes,19,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Mailed check,21.89,1930.38,Yes
CUST-06184,Female,1,No,No,21,Yes,No,Fiber optic,Yes,No internet service,Two year,Yes,Credit card,19.14,4873.52,No
CUST-06185,Male,1,No,Yes,30,Yes,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,72.51,5567.67,No
CUST-06186,Male,1,Yes,No,61,Yes,No phone service,Fiber optic,No,No internet service,Two year,Yes,Mailed check,70.95,7478.06,No
CUST-06187,Female,0,Yes,No,43,Yes,No,Fiber optic,No internet service,No,One year,Yes,Mailed check,79.35,6834.77,Yes
CUST-06188,Female,0,No,No,67,Yes,Yes,No,No,Yes,One year,Yes,Credit card,19.41,7944.66,No
CUST-06189,Female,0,No,No,66,Yes,No phone service,Fiber optic,No,Yes,Two year,Yes,Credit card,68.33,6696.47,No
CUST-06190,Female,0,Yes,No,48,Yes,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,No,Mailed check,46.67,2891.16,Yes
CUST-06191,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,Two year,No,Bank transfer,93.61,1534.99,No
CUST-06192,Female,0,No,No,3,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Credit card,52.82,1338.28,Yes
CUST-06193,Female,0,Yes,No,38,Yes,Yes,DSL,Yes,No,Two year,No,Mailed check,53.66,760.49,No
CUST-06194,Male,0,No,Yes,6,Yes,Yes,No,No,No internet service,Two year,No,Electronic check,83.42,7926.62,Yes
CUST-06195,Female,0,Yes,No,70,Yes,No,No,Yes,No,Two year,No,Bank transfer,84.07,4141.92,No
CUST-06196,Female,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,23.83,8206.24,Yes
CUST-06197,Male,0,No,Yes,14,Yes,No,DSL,No internet service,No internet service,Month-to-month,Yes,Mailed check,80.6,6590.58,No
CUST-06198,Female,0,Yes,No,6,No,No phone service,Fiber optic,No internet service,No,Month-to-month,No,Mailed check,83.79,8107.95,No
CUST-06199,Female,0,Yes,Yes,46,No,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Bank transfer,63.75,7385.21,Yes
CUST-06200,Male,0,No,No,67,Yes,Yes,DSL,No,No,Month-to-month,Yes,Credit card,100.79,4965.81,Yes
CUST-06201,Female,0,Yes,Yes,44,Yes,Yes,No,Yes,No internet service,One year,No,Bank transfer,18.91,1933.52,No
CUST-06202,Male,0,No,No,18,Yes,No phone service,Fiber optic,Yes,Yes,Two year,Yes,Bank transfer,114.84,2172.83,No
CUST-06203,Male,0,No,No,46,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card,55.6,3168.03,No
CUST-06204,Male,0,No,No,52,Yes,No,No,No,No,Month-to-month,No,Bank transfer,77.57,224.09,Yes
CUST-06205,Male,0,Yes,No,26,Yes,No,Fiber optic,No,No internet service,Two year,No,Mailed check,21.43,5674.13,Yes
CUST-06206,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,One year,No,Bank transfer,88.89,4726.96,Yes
CUST-06207,Male,0,No,No,59,Yes,Yes,DSL,No internet service,Yes,Month-to-month,No,Bank transfer,72.37,874.9,No
CUST-06208,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,One year,Yes,Mailed check,114.04,7014.66,Yes
CUST-06209,Female,0,No,No,58,Yes,No,Fiber optic,Yes,No,One year,Yes,Bank transfer,60.25,6995.93,No
CUST-06210,Male,1,No,Yes,60,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,90.19,1023.71,No
CUST-06211,Male,0,Yes,Yes,55,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,25.42,1747.39,Yes
